File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringPreferences.java,28,16,11,3,8,0,4,12,4,12,4,0,1,9,0.06,773.5,4,0,1,4,0,141.77,0,14,0,1,141.77,0,0,0,0,4,1,176.02,0,0,0,0,0,0,4,0,0,4,0,0,54,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringStatusContentProvider.java,24,13,9,1,7,0,4,12,4,12,3,0,1,5,0.05,456.45,3,0,3,3,0,153.81,0,9,0,1,153.81,0,0,0,0,3,1,137.67,0,1,0,0,0,0,3,0,0,2,1,0,42,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringStatusEntryLabelProvider.java,32,22,15,6,6,0,4,12,4,12,2,0,2.5,6,0.14,3217.81,2,0,5,2,0,127.74,0,16,0,1,127.74,0,0.5,0,0,2,4,417.19,0,2,0,0,0,1,5,0,0,0,0,0,97,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringSupportFactory.java,345,292,221,66,41,17,12,76,4,12,10,0,1.3,36,0.34,9349.7,10,0,44,10,0,129.75,0,59,0,1,129.75,0,0,0,0,10,4,1031.96,0,9,0,0,0,0,13,0,0,1,0,0,233,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringWizard.java,505,313,243,56,63,8,129,706,4,12,35,0.02,2,196,2.02,56114.7,44,9,22,36,1,140.14,132,271,1,1,119.53,1,0.33,0.1,15,663,7,6068.04,11,13,0,0,1,1,70,1,1,22,0,39,1286,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringWizardDialog.java,97,63,53,4,12,3,22,87,4,12,4,0.33,2.25,37,0.43,9738.94,9,5,14,4,0,90.68,21,48,0,1,108.55,0,0.5,0.45,0,4,4,1297.59,8,0,0,0,0,1,9,0,0,4,0,9,265,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringWizardPage.java,71,26,19,5,8,0,37,154,4,12,5,0,1.2,14,0.09,1356.48,5,0,4,5,0,108.34,33,21,0,1,140.57,0,0.5,0,1,5,2,284.28,2,1,0,0,0,1,6,0,0,4,0,6,82,2,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RenameFieldInputWizardPage.java,133,109,90,19,21,4,3,10,0,0,10,0.33,1.8,63,0.74,18258.3,12,2,14,10,0,116.15,7,86,0,1,116.15,0,0.5,0.2,6,22,4,2231.96,3,5,0,0,0,1,18,0,0,5,0,5,468,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RenameFieldWizard.java,25,17,13,2,5,0,3,6,0,0,2,0,1,5,0.04,409.89,2,0,2,2,0,191.57,3,8,0,1,141.57,0,0.5,0,0,2,1,125.45,0,0,0,0,0,1,2,0,0,2,0,1,37,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RenameInputWizardPage.java,48,30,33,1,5,6,13,196,0,12,12,0.82,1.42,78,0.98,19071.5,13,1,15,12,0,166.68,20,96,0,1,116.68,0,0.5,0.25,7,30,3,2931.47,7,3,0,0,0,1,17,0,0,9,0,9,603,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RenameRefactoringWizard.java,67,49,39,6,10,2,8,25,4,12,7,0.06,1.29,29,0.27,4662.71,10,3,5,7,0,126.25,6,39,0,1,126.25,0,0.5,0.29,2,15,3,806.76,4,3,0,0,0,1,9,0,0,4,0,4,193,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/sef/SelfEncapsulateFieldInputPage.java,245,202,183,11,31,14,12,43,4,12,9,0.5,2.22,137,2,68739,10,1,26,9,0,136.25,22,149,0,1,96.37,0,0.5,0.56,6,4,4,5994.14,9,1,0,0,0,1,20,0,0,8,0,22,1081,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/sef/SelfEncapsulateFieldWizard.java,26,18,14,0,4,1,4,13,4,12,3,0,1,8,0.06,541.03,3,0,5,3,0,142,1,12,0,1,142,0,0.5,0,0,3,1,174.26,1,0,0,0,0,1,3,0,0,3,0,1,51,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/SourceContextViewer.java,56,41,33,3,8,0,7,18,4,12,0,0,0,2,0.01,129.56,0,0,7,0,0,171,0,2,0,1,171,0,0.5,0,0,0,0,43.19,0,0,0,0,0,1,0,0,0,0,1,0,13,1,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/TextEditChangeElement.java,55,25,19,3,12,1,18,47,4,12,5,0,1.2,15,0.11,1482.32,7,2,3,5,0,154.31,15,21,0,1,133.69,0,0.5,0.5,0,0,2,330.78,0,1,0,0,0,1,6,0,0,4,0,5,90,0,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/TextInputWizardPage.java,152,80,59,14,20,3,52,275,4,12,12,0.09,1.58,54,0.44,10064.2,15,3,7,12,0,125.65,51,74,0,1,125.41,0,0.5,0.25,4,30,4,1332.12,4,4,0,0,0,1,19,0,0,8,0,13,316,2,0
org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/UserInputWizardPage.java,106,59,46,13,16,0,31,156,4,12,5,0.5,2.2,41,0.46,16801.7,6,1,3,5,0,91.49,27,55,0,1,109.36,0,0.5,0.6,0,2,4,1368.69,6,1,0,0,0,1,11,0,0,4,0,9,273,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/AbstractOpenJavaElementAction.java,115,59,43,13,21,0,35,173,10,58,5,0,2.6,36,0.46,24174.6,5,0,12,5,0,92.37,25,46,0,1,110.24,0,0.5,0,0,5,7,1365.64,0,2,0,0,0,1,13,0,0,3,0,6,265,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/ActionMessages.java,70,23,18,4,8,1,39,226,10,57,4,0.5,1.25,12,0.13,2765.29,6,2,3,5,0,88.5,30,19,0,1,130.79,0,0,0.12,2,6,2,390.82,0,3,0,0,1,0,5,0,1,1,0,6,100,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/ActionUtil.java,53,38,26,14,10,2,5,14,0,0,2,0,4.5,16,0.23,6519.02,2,0,8,2,0,129.92,7,29,0,1,109.3,0,0,0,1,2,6,681.13,0,0,0,0,0,0,9,0,0,2,0,5,138,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/AddMethodStubAction.java,205,162,139,27,27,14,16,103,4,12,7,0.25,3.43,78,1.1,47085.6,9,2,29,7,0,122.34,22,102,0,1,101.73,0,0.5,0.29,1,13,7,3295.77,3,2,0,0,0,1,24,0,0,5,0,15,604,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/AddTaskAction.java,67,43,35,6,14,0,10,57,10,57,4,0,1.75,18,0.19,4083.38,4,0,16,4,0,124.72,0,26,0,1,124.72,0,0.5,0,1,4,3,576,2,1,0,0,0,1,7,0,0,3,0,0,135,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/CheckedTreeSelectionDialog.java,339,208,171,17,60,5,71,284,4,12,20,0.06,1.65,131,1.4,33365.8,34,14,31,22,0,137.1,72,158,0,1,116.48,0,0.5,0.13,3,192,4,4191.28,14,3,0,0,2,1,33,0,2,17,0,22,863,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/CompositeActionGroup.java,99,74,52,14,15,0,10,57,10,57,10,0.22,2.2,60,0.5,16641.9,11,1,5,10,0,116.43,0,68,0,1,116.43,0,0.5,0.8,1,0,3,1502.22,5,1,0,0,0,1,22,0,0,9,0,0,345,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/OpenActionUtil.java,108,64,47,14,19,0,25,132,10,58,5,0,2.8,36,0.49,26692.9,5,0,16,5,0,130.5,15,47,0,1,109.89,0,0,0,1,5,7,1462.21,0,2,0,0,0,0,14,0,0,3,0,5,281,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/OpenBrowserUtil.java,47,28,22,2,9,1,10,58,10,57,2,0,1.5,9,0.13,2343.59,2,0,6,2,0,124.28,1,13,0,1,124.28,0,0,0,1,2,2,385.97,0,0,0,0,0,0,3,0,0,2,0,1,84,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/OpenTypeAction.java,88,64,53,2,16,7,8,33,4,12,6,0,1.5,30,0.42,12007.2,6,0,21,6,0,168.84,11,42,0,1,118.84,0,0.5,0,1,6,4,1248.35,4,0,0,0,0,1,9,0,0,6,1,11,240,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/OpenTypeInHierarchyAction.java,76,54,45,2,16,5,6,27,4,12,6,0.6,1.33,28,0.33,7477.13,7,1,16,6,0,174.1,7,37,0,1,124.1,0,0.5,0.5,1,6,3,994.39,3,0,0,0,0,1,8,0,0,6,1,7,208,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/OverrideMethodQuery.java,311,222,176,39,53,9,36,68,0,0,2,0.5,4,52,0.74,42782,4,2,27,2,0,104.42,6,52,0,1,83.8,0,0,0.75,0,0,7,2210.96,0,1,0,0,0,0,8,0,0,1,1,4,373,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/SelectionConverter.java,244,172,125,57,29,3,43,300,10,57,17,0.94,2.59,99,1.41,48396.2,18,1,21,17,1,157.39,36,150,1,1,117.51,0,0,0.12,4,43,6,4218.03,0,15,0,0,0,0,44,0,0,2,0,9,883,1,5
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions/WorkbenchRunnableAdapter.java,42,23,19,0,11,0,8,36,0,0,2,0,2,9,0.09,1844.13,3,1,7,2,0,125.27,8,15,0,1,125.04,0,0,1,0,0,3,280.85,0,0,0,0,0,0,4,0,0,2,1,2,68,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/JavaBrowsingContentProvider.java,506,403,287,102,57,1,46,251,4,12,21,0.23,4.81,222,3.64,322668,24,3,36,21,0,140.25,43,308,0,1,100.37,0,0.5,0.11,8,81,37,10921.9,8,6,0,0,0,1,101,0,0,15,1,24,1959,0,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/JavaBrowsingMessages.java,42,26,20,4,7,2,9,48,4,12,3,0.25,1.67,14,0.15,4072.95,5,2,3,5,0,163.64,7,22,0,1,123.75,0,0,0.33,0,1,2,462.78,0,2,0,0,2,0,5,0,2,1,0,3,109,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/JavaBrowsingPart.java,1089,790,568,184,149,9,150,693,4,12,67,0,2.66,395,5.59,187552,84,17,108,68,2,157.44,155,629,2,1,117.56,0,0.5,0.06,31,1335,10,16784.5,7,26,0,0,1,1,178,0,1,41,2,67,3409,1,23
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/JavaBrowsingPerspectiveFactory.java,150,102,85,10,29,8,19,69,4,12,7,0.67,2,73,1.14,30248.9,8,1,9,7,0,125.52,23,92,0,1,104.91,0,0,0.43,3,10,3,3411.62,0,0,0,0,0,0,14,0,0,7,1,17,648,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/JavaElementTypeComparator.java,81,50,28,20,9,0,22,119,4,12,4,0,1.5,25,0.33,7181.06,4,0,2,4,0,116.49,18,47,0,1,116.25,0,0,0,2,4,2,998.8,0,0,0,0,0,0,6,0,0,4,1,2,210,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/LexicalSortingAction.java,54,37,31,2,9,6,8,37,4,12,3,0.33,1.67,21,0.26,3205.61,6,3,7,4,0,136.12,10,29,0,1,115.51,0,0.5,0.56,1,1,3,771.94,5,0,0,0,1,1,5,0,1,3,0,7,163,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/MembersView.java,254,178,119,47,27,0,49,228,4,12,14,0.77,2.43,82,1.2,57251.6,15,1,25,14,0,136.9,45,145,0,1,116.28,0,0.5,0.29,1,38,9,3597.55,9,5,0,0,0,1,34,0,0,9,0,8,751,1,7
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/PackagesView.java,109,60,39,16,15,0,34,145,4,12,6,0,1.5,24,0.33,8635.83,6,0,14,6,0,105.71,30,45,0,1,123.58,0,0.5,0,0,6,3,998.47,3,3,0,0,0,1,9,0,0,3,0,6,232,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/PatchedOpenInNewWindowAction.java,66,39,29,8,11,0,16,73,10,48,3,0.5,2.67,18,0.24,8646.81,4,1,8,3,0,154.39,6,30,0,1,114.5,0,0.5,0.67,1,1,6,729.95,1,1,0,0,0,1,8,0,0,2,0,1,160,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/ProjectAndSourceFolderContentProvider.java,90,66,47,23,11,0,13,41,4,12,4,0,4.25,39,0.54,32951.1,4,0,8,4,0,144.12,9,57,0,1,104.24,0,0.5,0,0,4,11,1622.82,2,2,0,0,0,1,17,0,0,2,0,4,314,0,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/ProjectsView.java,140,78,55,16,19,0,43,181,4,12,10,0,1.3,30,0.32,6828.08,10,0,17,10,0,151.44,39,53,0,1,130.82,0,0.5,0,0,10,3,958.19,5,4,0,0,0,1,13,0,0,6,0,9,239,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing/TypesView.java,118,67,42,19,13,0,38,169,4,12,6,0,2,28,0.41,16108.4,6,0,11,6,0,103.51,34,55,0,1,121.38,0,0.5,0,1,6,5,1217.48,4,3,0,0,0,1,12,0,0,3,0,7,261,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/CompareDialog.java,115,68,54,6,33,2,14,36,4,12,5,0.08,1.4,30,0.38,6748.32,8,3,17,5,0,157.13,11,39,0,1,117.25,0,0.5,0.4,0,6,2,1134.18,4,1,0,0,0,1,7,0,0,4,0,5,250,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/CompareMessages.java,27,16,12,2,7,2,4,15,4,12,2,0.5,1.5,8,0.08,1684.94,4,2,2,3,0,175.41,2,13,0,1,125.41,0,0,0.25,0,2,2,228.72,0,1,0,0,1,0,3,0,1,1,0,2,58,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JarStructureCreator.java,20,7,5,0,5,1,8,30,4,12,1,0,1,3,0.02,130.68,1,0,1,1,0,118.66,5,5,0,1,136.54,0,0.5,0,0,1,1,55.37,0,0,0,0,0,1,1,0,0,1,0,2,18,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaAddElementFromHistory.java,256,191,146,35,45,4,20,130,4,12,4,0.17,8.75,114,1.76,127772,6,2,21,4,0,63.18,20,161,0,1,81.05,0,0.5,0.38,0,4,23,5294.31,6,1,0,0,0,1,35,0,0,3,0,18,827,1,8
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaCompareAction.java,170,123,96,21,41,4,6,24,4,12,4,0.2,4.25,65,0.9,43464.9,9,5,16,4,0,143.97,5,87,0,1,93.97,0,0,0.35,1,6,6,2688.28,0,1,0,0,0,0,17,0,0,3,1,5,488,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaCompareUtilities.java,305,250,176,76,37,5,18,96,4,12,14,0,4.5,150,1.98,93943.3,14,0,14,14,0,153.22,19,235,0,1,103.22,0,0,0,4,14,11,5952.94,0,13,0,0,0,0,63,0,0,1,0,9,1143,0,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaCompareWithEditionAction.java,89,55,47,4,24,3,10,58,4,12,2,1,3.5,31,0.45,17776.6,3,1,13,2,0,95.98,9,41,0,1,95.75,0,0.5,0.5,0,2,6,1344.4,6,0,0,0,0,1,7,0,0,2,0,7,228,1,7
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaContentViewerCreator.java,24,11,9,1,6,0,7,24,4,12,1,0,1,3,0.03,356.13,1,0,5,1,0,153.72,3,5,0,1,133.11,0,0,0,0,1,1,91.51,0,1,0,0,0,0,1,0,0,0,1,1,25,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaHistoryAction.java,203,132,95,37,35,3,36,160,4,12,10,0.33,2.9,64,0.78,33569.3,12,2,16,10,0,134.58,32,94,0,1,113.96,0,0,0.2,3,34,7,2341.26,0,0,0,0,0,0,29,0,0,10,1,11,494,2,8
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaHistoryEditorAction.java,85,59,50,3,13,0,13,71,10,57,5,0.44,1.6,36,0.32,5365.33,9,4,12,5,0,115.5,3,46,0,1,115.5,0,0.5,0.6,2,0,3,968.85,2,0,0,0,0,1,8,0,0,5,1,1,219,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaMergeViewer.java,302,232,164,67,51,1,19,99,4,12,10,0.11,5.7,152,2.13,279773,13,3,16,10,0,141.71,16,211,0,1,91.71,0,0.5,0.23,2,22,30,6395.57,5,3,0,0,0,1,57,0,0,7,0,13,1146,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaNode.java,187,118,85,29,25,7,44,222,4,12,12,0.06,2.25,77,0.92,22613.1,25,13,7,12,1,136.61,47,110,1,1,116,0,0.5,0.13,1,54,11,2758.56,4,7,0,0,0,1,27,0,0,5,1,16,583,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaParseTreeBuilder.java,206,131,92,19,43,3,32,120,4,12,26,0.14,1.42,89,1.16,33731.1,30,4,4,27,0,178.61,31,126,0,1,128.61,0,0.5,0.12,3,186,5,3491.58,0,2,0,0,1,1,37,0,1,24,1,13,782,0,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaReplaceWithEditionAction.java,191,138,112,18,37,4,16,83,4,12,5,0.25,4.8,92,1.28,69945.4,7,2,21,5,0,111.78,16,108,0,1,91.17,0,0.5,0.3,2,7,15,3847.77,5,1,0,0,0,1,24,0,0,4,0,12,636,1,9
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaReplaceWithPreviousEditionAction.java,17,6,4,0,4,0,7,23,4,12,1,0,1,3,0.01,75.94,1,0,0,1,0,159.01,3,5,0,1,138.39,0,0.5,0,0,1,1,37.97,0,0,0,0,0,1,1,0,0,1,0,1,14,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaStructureCreator.java,468,315,219,80,67,10,86,574,4,12,12,0,5.25,174,2.64,189874,12,0,15,12,0,52.51,88,248,0,1,94.8,0,0,0,4,12,16,7929.47,0,3,0,0,0,0,63,0,0,9,1,46,1371,1,5
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaStructureDiffViewer.java,138,97,70,16,21,3,20,105,4,11,7,0.08,3.43,62,0.76,35127.3,11,4,11,7,0,147.77,19,85,0,1,107.89,0,0.5,0.32,1,13,10,2290.55,11,0,0,0,0,1,24,0,0,7,0,6,464,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaStructureDiffViewerCreator.java,24,9,7,1,5,0,10,44,4,11,1,0,1,3,0.02,259.39,1,0,3,1,0,101.97,6,5,0,1,134.19,0,0,0,0,1,1,74.72,0,1,0,0,0,0,1,0,0,0,1,1,22,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaTextViewer.java,93,63,49,9,22,1,8,34,4,12,8,0.21,1.62,32,0.31,6115.6,10,2,15,8,0,125.72,5,47,0,1,125.72,0,0.5,0.31,1,16,3,915.24,0,4,0,0,0,1,13,0,0,4,0,2,212,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaTextViewerCreator.java,26,10,8,1,6,0,10,45,4,12,1,0,1,3,0.02,221.33,1,0,4,1,0,102.51,6,5,0,1,134.74,0,0,0,0,1,1,71.02,0,1,0,0,0,0,1,0,0,0,1,1,21,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/JavaTokenComparator.java,141,81,60,28,24,2,36,161,4,12,6,0.28,3.33,53,0.67,28616.2,11,5,5,6,1,90.2,34,75,1,1,108.07,0,0,0.43,2,0,7,2001.9,0,0,0,0,0,0,20,0,0,6,1,10,404,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/LocalHistoryActionGroup.java,73,53,35,4,10,13,10,70,10,57,3,0.7,1.67,29,0.41,8785.7,8,5,5,3,0,108.22,13,47,0,1,107.99,0,0.5,0.67,0,1,2,1226.37,1,0,0,0,0,1,5,0,0,3,0,13,253,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/PropertiesStructureCreator.java,365,271,193,66,62,17,32,142,4,12,12,0.27,5.08,158,2.34,275081,15,3,7,12,0,134.62,29,216,0,1,94.74,0,0,0.08,3,22,27,7033.95,0,4,0,0,0,0,61,0,0,8,1,19,1223,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/ResizableDialog.java,137,113,87,15,20,6,4,22,0,0,5,0.41,4.2,68,0.85,42819.2,13,8,9,5,0,138.03,10,96,0,1,98.15,0,0.5,0.45,1,0,12,2551.26,6,0,0,0,0,1,21,0,0,5,0,8,491,2,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare/TextMergeViewerCreator.java,27,11,9,1,6,0,10,45,4,12,1,0,1,3,0.02,259.39,1,0,5,1,0,101.97,6,5,0,1,134.19,0,0,0,0,1,1,74.72,0,1,0,0,0,0,1,0,0,0,1,1,22,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/ListDialog.java,106,77,62,6,19,0,10,57,10,57,12,0,1.08,48,0.48,7436.41,17,5,12,12,0,126.54,0,64,0,1,126.54,0,0.5,0.2,1,66,2,1432.46,6,3,0,0,0,1,13,0,0,9,0,0,334,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/MainTypeSelectionDialog.java,93,60,48,5,16,1,17,46,0,0,3,0.5,1.67,25,0.27,4915.85,6,3,14,3,0,112.12,14,35,0,1,111.88,0,0.5,0.67,0,1,3,798.28,3,0,0,0,0,1,5,0,0,3,0,5,172,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/MessageLine.java,92,58,47,10,14,1,20,88,4,12,5,0.08,2.6,38,0.37,9378.9,8,3,8,6,0,134.1,17,49,0,1,113.48,0,0.5,0.4,1,2,5,1105.51,5,1,0,0,1,1,13,0,1,4,0,6,247,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/MultiElementListSelectionDialog.java,295,178,146,21,60,4,57,190,4,12,16,0.1,2.06,133,1.38,41691.6,24,8,17,17,0,130.86,57,153,0,1,110.25,0,0.5,0.22,6,34,6,4133.97,17,3,0,0,1,1,33,0,1,13,0,23,855,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/MultiMainTypeSelectionDialog.java,86,49,41,3,19,1,18,48,0,0,3,0.5,1.67,25,0.26,4933.97,6,3,13,3,0,94,15,35,0,1,111.87,0,0.5,0.67,0,1,3,793.54,4,0,0,0,0,1,5,0,0,3,0,6,170,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/MultiTypeSelectionDialog.java,144,94,79,7,24,6,26,89,4,12,4,0.11,2.75,48,0.56,20350.6,7,3,22,4,0,59.03,28,60,0,1,101.32,0,0.5,0.42,0,2,6,1683.38,7,0,0,0,0,1,11,0,0,4,0,12,324,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/OpenTypeSelectionDialog.java,53,25,22,0,9,0,19,75,4,12,2,1,1,7,0.08,870.07,3,1,15,2,0,90.13,15,10,0,1,132.42,0,0.5,0,0,2,1,233.76,1,0,0,0,0,1,2,0,0,2,0,3,60,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/OptionalMessageDialog.java,102,54,44,5,17,2,31,148,10,56,6,0.05,1.33,28,0.36,8590.81,10,4,12,7,1,144.24,23,37,1,1,123.62,0,0.5,0.21,1,18,2,1091.4,0,2,0,0,1,1,8,0,1,4,0,10,247,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/ProblemDialog.java,130,47,30,11,11,0,72,549,4,12,4,0.67,2.75,26,0.45,19843.8,5,1,8,4,1,121.77,68,45,1,1,112.64,0,0.5,0.5,1,4,6,1359.39,1,1,0,0,0,1,11,0,0,3,0,6,276,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/StatusDialog.java,162,89,70,9,20,3,53,230,4,12,11,0.03,1.73,58,0.63,12366.4,17,6,11,11,0,121.01,52,77,0,1,120.78,0,0.5,0.2,2,70,3,1890.65,5,2,0,0,0,1,19,0,0,9,0,16,423,2,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/StatusInfo.java,167,70,51,12,24,0,73,244,4,12,18,0,1,47,0.3,2985.18,20,2,3,18,0,162.91,69,66,0,1,142.29,0,0,0.5,0,0,1,893.89,0,4,0,0,0,0,18,0,0,14,1,19,250,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/StatusUtil.java,42,24,19,8,4,1,14,110,0,12,3,0,4,35,0.36,18741.9,3,0,2,3,0,84.07,16,46,0,1,101.94,0,0,0,0,3,6,1080.12,0,2,0,0,0,0,12,0,0,1,0,4,226,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs/TypeSelectionDialog.java,231,151,121,25,41,11,39,132,4,12,3,0.5,1.67,25,0.27,4915.85,6,3,14,3,0,112.12,14,35,0,1,111.88,0,0.5,0.67,0,1,3,798.28,3,0,0,0,0,1,5,0,0,3,0,5,172,1,10
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dnd/BasicSelectionTransferDragAdapter.java,72,35,28,2,8,0,29,101,4,12,6,0.8,1,20,0.2,2207.68,7,1,7,6,0,133.23,25,27,0,1,133,0,0.5,0.33,0,10,1,597.45,0,1,0,0,0,1,6,0,0,5,1,10,149,1,0
